id,parent_id,kind,title,status,priority,parallel_policy,tags,depends_on_count,checkpoint_count,gate_count,consumes_interface_count,exclusive_paths,read_paths,forbidden_paths,shared_locks,next_action
CE-CCP1-I02-013,CE-CCP1-I02-000,validation_task,Benchmark advanced semantic queries,planned,820,serial_in_lane,i02;tools-celleratord-features;leaf,1,0,1,0,docs/celleratord;docs/celleratord/benchmark_advanced_semantic_queries.md;src/compiler/tooling/cellerator;src/compiler/tooling/cellerator/benchmark_advanced_semantic_queries.cc;tests/celleratord/cellerator;tests/celleratord/cellerator/benchmark_advanced_semantic_queries_test.cc,include/Cellerator/compiler/diagnostics;include/Cellerator/compiler/ir;include/Cellerator/compiler/lto;include/Cellerator/compiler/profile,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark advanced semantic queries in the isolated I02 lane, add the focused ce_ccp1_i02_013 gate, and publish a source-linked receipt."
CE-CCP1-I02-014,CE-CCP1-I02-000,validation_task,Freeze Cellerator-aware celleratord acceptance,planned,820,serial_in_lane,i02;tools-celleratord-features;leaf,6,1,1,5,docs/celleratord;docs/celleratord/freeze_cellerator_aware_celleratord_acceptance.md;src/compiler/tooling/cellerator;src/compiler/tooling/cellerator/freeze_cellerator_aware_celleratord_acceptance.cc;tests/celleratord/cellerator;tests/celleratord/cellerator/freeze_cellerator_aware_celleratord_acceptance_test.cc,include/Cellerator/compiler/diagnostics;include/Cellerator/compiler/ir;include/Cellerator/compiler/lto;include/Cellerator/compiler/profile,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze cellerator-aware celleratord acceptance in the isolated I02 lane, add the focused ce_ccp1_i02_014 gate, and publish a source-linked receipt."
CE-CCP1-J01-000,CE-CCP1-P90,workstream,"Compiler conformance, fuzzing, differential validation, and resilience",planned,869,serial_lane,workstream;j01;tests-compiler,2,0,0,0,tests/compiler/conformance;tests/compiler/fuzz;tests/compiler/differential;tests/compiler/resilience,docs/language;include/Cellerator/compiler;src/compiler;profiles/reference;stdlib,CMakeLists.txt;src/CMakeLists.txt;tools/CMakeLists.txt;tests/CMakeLists.txt;bench/CMakeLists.txt;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;.gitmodules;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;cmake/compiler/CelleratorCompilerTargets.cmake,,Claim J01-001 after milestone prerequisites are reached.
CE-CCP1-J01-001,CE-CCP1-J01-000,task,Build the source-language conformance corpus,planned,819,serial_in_lane,j01;tests-compiler;leaf,2,0,1,0,tests/compiler/conformance;tests/compiler/conformance/build_the_source_language_conformance_corpus_test.cc;tests/compiler/differential;tests/compiler/differential/build_the_source_language_conformance_corpus_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/build_the_source_language_conformance_corpus_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement build the source-language conformance corpus in the isolated J01 lane, add the focused ce_ccp1_j01_001 gate, and publish a source-linked receipt."
CE-CCP1-J01-002,CE-CCP1-J01-000,task,Fuzz activated-source lexing and pragma state,planned,819,serial_in_lane,j01;tests-compiler;leaf,1,0,1,0,tests/compiler/conformance;tests/compiler/conformance/fuzz_activated_source_lexing_and_pragma_state_test.cc;tests/compiler/differential;tests/compiler/differential/fuzz_activated_source_lexing_and_pragma_state_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/fuzz_activated_source_lexing_and_pragma_state_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement fuzz activated-source lexing and pragma state in the isolated J01 lane, add the focused ce_ccp1_j01_002 gate, and publish a source-linked receipt."
CE-CCP1-J01-003,CE-CCP1-J01-000,task,Fuzz parser and recovery,planned,819,serial_in_lane,j01;tests-compiler;leaf,1,0,1,0,tests/compiler/conformance;tests/compiler/conformance/fuzz_parser_and_recovery_test.cc;tests/compiler/differential;tests/compiler/differential/fuzz_parser_and_recovery_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/fuzz_parser_and_recovery_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement fuzz parser and recovery in the isolated J01 lane, add the focused ce_ccp1_j01_003 gate, and publish a source-linked receipt."
CE-CCP1-J01-004,CE-CCP1-J01-000,task,Differentially test ordinary C++ fallthrough,planned,819,serial_in_lane,j01;tests-compiler;leaf,1,0,1,0,tests/compiler/conformance;tests/compiler/conformance/differentially_test_ordinary_c_fallthrough_test.cc;tests/compiler/differential;tests/compiler/differential/differentially_test_ordinary_c_fallthrough_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/differentially_test_ordinary_c_fallthrough_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement differentially test ordinary c++ fallthrough in the isolated J01 lane, add the focused ce_ccp1_j01_004 gate, and publish a source-linked receipt."
CE-CCP1-J01-005,CE-CCP1-J01-000,task,Build biological Sema negative suites,planned,819,serial_in_lane,j01;tests-compiler;leaf,1,0,1,0,tests/compiler/conformance;tests/compiler/conformance/build_biological_sema_negative_suites_test.cc;tests/compiler/differential;tests/compiler/differential/build_biological_sema_negative_suites_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/build_biological_sema_negative_suites_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement build biological sema negative suites in the isolated J01 lane, add the focused ce_ccp1_j01_005 gate, and publish a source-linked receipt."
CE-CCP1-J01-006,CE-CCP1-J01-000,task,Fuzz CEIR text and binary artifacts,planned,819,serial_in_lane,j01;tests-compiler;leaf,1,0,1,0,tests/compiler/conformance;tests/compiler/conformance/fuzz_ceir_text_and_binary_artifacts_test.cc;tests/compiler/differential;tests/compiler/differential/fuzz_ceir_text_and_binary_artifacts_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/fuzz_ceir_text_and_binary_artifacts_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement fuzz ceir text and binary artifacts in the isolated J01 lane, add the focused ce_ccp1_j01_006 gate, and publish a source-linked receipt."
CE-CCP1-J01-007,CE-CCP1-J01-000,task,Fuzz profile artifacts and state propagation,planned,819,serial_in_lane,j01;tests-compiler;leaf,1,0,1,0,tests/compiler/conformance;tests/compiler/conformance/fuzz_profile_artifacts_and_state_propagation_test.cc;tests/compiler/differential;tests/compiler/differential/fuzz_profile_artifacts_and_state_propagation_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/fuzz_profile_artifacts_and_state_propagation_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement fuzz profile artifacts and state propagation in the isolated J01 lane, add the focused ce_ccp1_j01_007 gate, and publish a source-linked receipt."
CE-CCP1-J01-008,CE-CCP1-J01-000,task,Property-test exact coverage and partial algebra,planned,819,serial_in_lane,j01;tests-compiler;leaf,1,0,1,0,tests/compiler/conformance;tests/compiler/conformance/property_test_exact_coverage_and_partial_algebra_test.cc;tests/compiler/differential;tests/compiler/differential/property_test_exact_coverage_and_partial_algebra_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/property_test_exact_coverage_and_partial_algebra_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement property-test exact coverage and partial algebra in the isolated J01 lane, add the focused ce_ccp1_j01_008 gate, and publish a source-linked receipt."
CE-CCP1-J01-009,CE-CCP1-J01-000,task,Test pass and extension isolation,planned,819,serial_in_lane,j01;tests-compiler;leaf,1,0,1,0,tests/compiler/conformance;tests/compiler/conformance/test_pass_and_extension_isolation_test.cc;tests/compiler/differential;tests/compiler/differential/test_pass_and_extension_isolation_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/test_pass_and_extension_isolation_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement test pass and extension isolation in the isolated J01 lane, add the focused ce_ccp1_j01_009 gate, and publish a source-linked receipt."
CE-CCP1-J01-010,CE-CCP1-J01-000,task,Test cross-TU/LTO and object corruption,planned,819,serial_in_lane,j01;tests-compiler;leaf,1,0,1,0,tests/compiler/conformance;tests/compiler/conformance/test_cross_tu_lto_and_object_corruption_test.cc;tests/compiler/differential;tests/compiler/differential/test_cross_tu_lto_and_object_corruption_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/test_cross_tu_lto_and_object_corruption_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement test cross-tu/lto and object corruption in the isolated J01 lane, add the focused ce_ccp1_j01_010 gate, and publish a source-linked receipt."
CE-CCP1-J01-011,CE-CCP1-J01-000,task,Run sanitizers and resource-bound tests,planned,819,serial_in_lane,j01;tests-compiler;leaf,1,0,1,0,tests/compiler/conformance;tests/compiler/conformance/run_sanitizers_and_resource_bound_tests_test.cc;tests/compiler/differential;tests/compiler/differential/run_sanitizers_and_resource_bound_tests_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/run_sanitizers_and_resource_bound_tests_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement run sanitizers and resource-bound tests in the isolated J01 lane, add the focused ce_ccp1_j01_011 gate, and publish a source-linked receipt."
CE-CCP1-J01-012,CE-CCP1-J01-000,validation_task,Freeze independent conformance and resilience acceptance,planned,819,serial_in_lane,j01;tests-compiler;leaf,4,1,1,3,tests/compiler/conformance;tests/compiler/conformance/freeze_independent_conformance_and_resilience_acceptance_test.cc;tests/compiler/differential;tests/compiler/differential/freeze_independent_conformance_and_resilience_acceptance_test.cc;tests/compiler/fuzz;tests/compiler/fuzz/freeze_independent_conformance_and_resilience_acceptance_test.cc;tests/compiler/resilience,docs/language;include/Cellerator/compiler;profiles/reference;src/compiler;stdlib,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze independent conformance and resilience acceptance in the isolated J01 lane, add the focused ce_ccp1_j01_012 gate, and publish a source-linked receipt."
CE-CCP1-J02-000,CE-CCP1-P90,workstream,Complete-cost performance program and benchmarkable vertical slices,planned,868,serial_lane,workstream;j02;bench-compiler,4,0,0,0,bench/compiler;docs/compiler/performance,bench/ce_geo;bench/ce_live;bench/ce_exop;include/Cellerator/compiler;tools/cellerator,CMakeLists.txt;src/CMakeLists.txt;tools/CMakeLists.txt;tests/CMakeLists.txt;bench/CMakeLists.txt;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;.gitmodules;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;cmake/compiler/CelleratorCompilerTargets.cmake,,Claim J02-001 after milestone prerequisites are reached.
CE-CCP1-J02-001,CE-CCP1-J02-000,validation_task,Freeze compiler benchmark methodology,planned,818,serial_in_lane,j02;bench-compiler;leaf,4,0,1,0,bench/compiler;bench/compiler/freeze_compiler_benchmark_methodology_benchmark.cc;docs/compiler/performance;docs/compiler/performance/freeze_compiler_benchmark_methodology.md;tests/compiler/j02/freeze_compiler_benchmark_methodology_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze compiler benchmark methodology in the isolated J02 lane, add the focused ce_ccp1_j02_001 gate, and publish a source-linked receipt."
CE-CCP1-J02-002,CE-CCP1-J02-000,validation_task,Benchmark plain C++ passthrough,planned,818,serial_in_lane,j02;bench-compiler;leaf,1,0,1,0,bench/compiler;bench/compiler/benchmark_plain_c_passthrough_benchmark.cc;docs/compiler/performance;docs/compiler/performance/benchmark_plain_c_passthrough.md;tests/compiler/j02/benchmark_plain_c_passthrough_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark plain c++ passthrough in the isolated J02 lane, add the focused ce_ccp1_j02_002 gate, and publish a source-linked receipt."
CE-CCP1-J02-003,CE-CCP1-J02-000,validation_task,Benchmark source frontend and C++ bridge,planned,818,serial_in_lane,j02;bench-compiler;leaf,1,0,1,0,bench/compiler;bench/compiler/benchmark_source_frontend_and_c_bridge_benchmark.cc;docs/compiler/performance;docs/compiler/performance/benchmark_source_frontend_and_c_bridge.md;tests/compiler/j02/benchmark_source_frontend_and_c_bridge_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark source frontend and c++ bridge in the isolated J02 lane, add the focused ce_ccp1_j02_003 gate, and publish a source-linked receipt."
CE-CCP1-J02-004,CE-CCP1-J02-000,validation_task,Benchmark CEIR construction and serialization,planned,818,serial_in_lane,j02;bench-compiler;leaf,1,0,1,0,bench/compiler;bench/compiler/benchmark_ceir_construction_and_serialization_benchmark.cc;docs/compiler/performance;docs/compiler/performance/benchmark_ceir_construction_and_serialization.md;tests/compiler/j02/benchmark_ceir_construction_and_serialization_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark ceir construction and serialization in the isolated J02 lane, add the focused ce_ccp1_j02_004 gate, and publish a source-linked receipt."
CE-CCP1-J02-005,CE-CCP1-J02-000,validation_task,Benchmark representative profiles,planned,818,serial_in_lane,j02;bench-compiler;leaf,1,0,1,0,bench/compiler;bench/compiler/benchmark_representative_profiles_benchmark.cc;docs/compiler/performance;docs/compiler/performance/benchmark_representative_profiles.md;tests/compiler/j02/benchmark_representative_profiles_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark representative profiles in the isolated J02 lane, add the focused ce_ccp1_j02_005 gate, and publish a source-linked receipt."
CE-CCP1-J02-006,CE-CCP1-J02-000,validation_task,Benchmark discovery and certification,planned,818,serial_in_lane,j02;bench-compiler;leaf,1,0,1,0,bench/compiler;bench/compiler/benchmark_discovery_and_certification_benchmark.cc;docs/compiler/performance;docs/compiler/performance/benchmark_discovery_and_certification.md;tests/compiler/j02/benchmark_discovery_and_certification_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark discovery and certification in the isolated J02 lane, add the focused ce_ccp1_j02_006 gate, and publish a source-linked receipt."
CE-CCP1-J02-007,CE-CCP1-J02-000,validation_task,Benchmark planning and complete costs,planned,818,serial_in_lane,j02;bench-compiler;leaf,1,0,1,0,bench/compiler;bench/compiler/benchmark_planning_and_complete_costs_benchmark.cc;docs/compiler/performance;docs/compiler/performance/benchmark_planning_and_complete_costs.md;tests/compiler/j02/benchmark_planning_and_complete_costs_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark planning and complete costs in the isolated J02 lane, add the focused ce_ccp1_j02_007 gate, and publish a source-linked receipt."
CE-CCP1-J02-008,CE-CCP1-J02-000,validation_task,Benchmark Realization IR and backend generation,planned,818,serial_in_lane,j02;bench-compiler;leaf,1,0,1,0,bench/compiler;bench/compiler/benchmark_realization_ir_and_backend_generation_benchmark.cc;docs/compiler/performance;docs/compiler/performance/benchmark_realization_ir_and_backend_generation.md;tests/compiler/j02/benchmark_realization_ir_and_backend_generation_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark realization ir and backend generation in the isolated J02 lane, add the focused ce_ccp1_j02_008 gate, and publish a source-linked receipt."
CE-CCP1-J02-009,CE-CCP1-J02-000,validation_task,Benchmark generated CPU execution,planned,818,serial_in_lane,j02;bench-compiler;leaf,1,0,1,0,bench/compiler;bench/compiler/benchmark_generated_cpu_execution_benchmark.cc;docs/compiler/performance;docs/compiler/performance/benchmark_generated_cpu_execution.md;tests/compiler/j02/benchmark_generated_cpu_execution_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark generated cpu execution in the isolated J02 lane, add the focused ce_ccp1_j02_009 gate, and publish a source-linked receipt."
CE-CCP1-J02-010,CE-CCP1-J02-000,validation_task,Benchmark generated NVIDIA execution,planned,818,serial_in_lane,j02;bench-compiler;leaf,1,0,1,0,bench/compiler;bench/compiler/benchmark_generated_nvidia_execution_benchmark.cc;docs/compiler/performance;docs/compiler/performance/benchmark_generated_nvidia_execution.md;tests/compiler/j02/benchmark_generated_nvidia_execution_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark generated nvidia execution in the isolated J02 lane, add the focused ce_ccp1_j02_010 gate, and publish a source-linked receipt."
CE-CCP1-J02-011,CE-CCP1-J02-000,validation_task,Benchmark cross-TU/LTO,planned,818,serial_in_lane,j02;bench-compiler;leaf,1,0,1,0,bench/compiler;bench/compiler/benchmark_cross_tu_lto_benchmark.cc;docs/compiler/performance;docs/compiler/performance/benchmark_cross_tu_lto.md;tests/compiler/j02/benchmark_cross_tu_lto_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark cross-tu/lto in the isolated J02 lane, add the focused ce_ccp1_j02_011 gate, and publish a source-linked receipt."
CE-CCP1-J02-012,CE-CCP1-J02-000,validation_task,Benchmark libCellerator and celleratord,planned,818,serial_in_lane,j02;bench-compiler;leaf,1,0,1,0,bench/compiler;bench/compiler/benchmark_libcellerator_and_celleratord_benchmark.cc;docs/compiler/performance;docs/compiler/performance/benchmark_libcellerator_and_celleratord.md;tests/compiler/j02/benchmark_libcellerator_and_celleratord_test.cc,bench/ce_exop;bench/ce_geo;bench/ce_live;include/Cellerator/compiler;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark libcellerator and celleratord in the isolated J02 lane, add the focused ce_ccp1_j02_012 gate, and publish a source-linked receipt."
